audio_path,corpus,speaker_id,source_label,target_label
OAF_beg_happy.wav,tess,OAF,happy,Moderate
OAF_beg_neutral.wav,tess,OAF,neutral,Low
OAF_beg_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_beg_sad.wav,tess,OAF,sad,Moderate
OAF_bite_angry.wav,tess,OAF,angry,High
OAF_bite_disgust.wav,tess,OAF,disgust,High
OAF_bite_fear.wav,tess,OAF,fear,High
OAF_bite_happy.wav,tess,OAF,happy,Moderate
OAF_bite_neutral.wav,tess,OAF,neutral,Low
OAF_bite_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_bite_sad.wav,tess,OAF,sad,Moderate
OAF_boat_angry.wav,tess,OAF,angry,High
OAF_boat_disgust.wav,tess,OAF,disgust,High
OAF_boat_fear.wav,tess,OAF,fear,High
OAF_boat_happy.wav,tess,OAF,happy,Moderate
OAF_boat_neutral.wav,tess,OAF,neutral,Low
OAF_boat_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_boat_sad.wav,tess,OAF,sad,Moderate
OAF_bone_angry.wav,tess,OAF,angry,High
OAF_bone_disgust.wav,tess,OAF,disgust,High
OAF_bone_fear.wav,tess,OAF,fear,High
OAF_bone_happy.wav,tess,OAF,happy,Moderate
OAF_bone_neutral.wav,tess,OAF,neutral,Low
OAF_bone_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_bone_sad.wav,tess,OAF,sad,Moderate
OAF_book_angry.wav,tess,OAF,angry,High
OAF_book_disgust.wav,tess,OAF,disgust,High
OAF_book_fear.wav,tess,OAF,fear,High
OAF_book_happy.wav,tess,OAF,happy,Moderate
OAF_book_neutral.wav,tess,OAF,neutral,Low
OAF_book_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_book_sad.wav,tess,OAF,sad,Moderate
OAF_bought_angry.wav,tess,OAF,angry,High
OAF_bought_disgust.wav,tess,OAF,disgust,High
OAF_bought_fear.wav,tess,OAF,fear,High
OAF_bought_happy.wav,tess,OAF,happy,Moderate
OAF_bought_neutral.wav,tess,OAF,neutral,Low
OAF_bought_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_bought_sad.wav,tess,OAF,sad,Moderate
OAF_burn_angry.wav,tess,OAF,angry,High
OAF_burn_disgust.wav,tess,OAF,disgust,High
OAF_burn_fear.wav,tess,OAF,fear,High
OAF_burn_happy.wav,tess,OAF,happy,Moderate
OAF_burn_neutral.wav,tess,OAF,neutral,Low
OAF_burn_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_burn_sad.wav,tess,OAF,sad,Moderate
OAF_cab_angry.wav,tess,OAF,angry,High
OAF_cab_disgust.wav,tess,OAF,disgust,High
OAF_cab_fear.wav,tess,OAF,fear,High
OAF_cab_happy.wav,tess,OAF,happy,Moderate
OAF_cab_neutral.wav,tess,OAF,neutral,Low
OAF_cab_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_cab_sad.wav,tess,OAF,sad,Moderate
OAF_calm_angry.wav,tess,OAF,angry,High
OAF_calm_disgust.wav,tess,OAF,disgust,High
OAF_calm_fear.wav,tess,OAF,fear,High
OAF_calm_happy.wav,tess,OAF,happy,Moderate
OAF_calm_neutral.wav,tess,OAF,neutral,Low
OAF_calm_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_calm_sad.wav,tess,OAF,sad,Moderate
OAF_came_angry.wav,tess,OAF,angry,High
OAF_came_disgust.wav,tess,OAF,disgust,High
OAF_came_fear.wav,tess,OAF,fear,High
OAF_came_happy.wav,tess,OAF,happy,Moderate
OAF_came_neutral.wav,tess,OAF,neutral,Low
OAF_came_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_came_sad.wav,tess,OAF,sad,Moderate
OAF_cause_angry.wav,tess,OAF,angry,High
OAF_cause_disgust.wav,tess,OAF,disgust,High
OAF_cause_fear.wav,tess,OAF,fear,High
OAF_cause_happy.wav,tess,OAF,happy,Moderate
OAF_cause_neutral.wav,tess,OAF,neutral,Low
OAF_cause_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_cause_sad.wav,tess,OAF,sad,Moderate
OAF_chain_angry.wav,tess,OAF,angry,High
OAF_chain_disgust.wav,tess,OAF,disgust,High
OAF_chain_fear.wav,tess,OAF,fear,High
OAF_chain_happy.wav,tess,OAF,happy,Moderate
OAF_chain_neutral.wav,tess,OAF,neutral,Low
OAF_chain_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_chain_sad.wav,tess,OAF,sad,Moderate
OAF_chair_angry.wav,tess,OAF,angry,High
OAF_chair_disgust.wav,tess,OAF,disgust,High
OAF_chair_fear.wav,tess,OAF,fear,High
OAF_chair_happy.wav,tess,OAF,happy,Moderate
OAF_chair_neutral.wav,tess,OAF,neutral,Low
OAF_chair_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_chair_sad.wav,tess,OAF,sad,Moderate
OAF_chalk_angry.wav,tess,OAF,angry,High
OAF_chalk_disgust.wav,tess,OAF,disgust,High
OAF_chalk_fear.wav,tess,OAF,fear,High
OAF_chalk_happy.wav,tess,OAF,happy,Moderate
OAF_chalk_neutral.wav,tess,OAF,neutral,Low
OAF_chalk_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_chalk_sad.wav,tess,OAF,sad,Moderate
OAF_chat_angry.wav,tess,OAF,angry,High
OAF_chat_disgust.wav,tess,OAF,disgust,High
OAF_chat_fear.wav,tess,OAF,fear,High
OAF_chat_happy.wav,tess,OAF,happy,Moderate
OAF_chat_neutral.wav,tess,OAF,neutral,Low
OAF_chat_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_chat_sad.wav,tess,OAF,sad,Moderate
OAF_check_angry.wav,tess,OAF,angry,High
OAF_check_disgust.wav,tess,OAF,disgust,High
OAF_check_fear.wav,tess,OAF,fear,High
OAF_check_happy.wav,tess,OAF,happy,Moderate
OAF_check_neutral.wav,tess,OAF,neutral,Low
OAF_check_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_check_sad.wav,tess,OAF,sad,Moderate
OAF_cheek_angry.wav,tess,OAF,angry,High
OAF_cheek_disgust.wav,tess,OAF,disgust,High
OAF_cheek_fear.wav,tess,OAF,fear,High
OAF_cheek_happy.wav,tess,OAF,happy,Moderate
OAF_cheek_neutral.wav,tess,OAF,neutral,Low
OAF_cheek_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_cheek_sad.wav,tess,OAF,sad,Moderate
OAF_chief_angry.wav,tess,OAF,angry,High
OAF_chief_disgust.wav,tess,OAF,disgust,High
OAF_chief_fear.wav,tess,OAF,fear,High
OAF_chief_happy.wav,tess,OAF,happy,Moderate
OAF_chief_neutral.wav,tess,OAF,neutral,Low
OAF_chief_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_chief_sad.wav,tess,OAF,sad,Moderate
OAF_choice_angry.wav,tess,OAF,angry,High
OAF_choice_disgust.wav,tess,OAF,disgust,High
OAF_choice_fear.wav,tess,OAF,fear,High
OAF_choice_happy.wav,tess,OAF,happy,Moderate
OAF_choice_neutral.wav,tess,OAF,neutral,Low
OAF_choice_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_choice_sad.wav,tess,OAF,sad,Moderate
OAF_cool_angry.wav,tess,OAF,angry,High
OAF_cool_disgust.wav,tess,OAF,disgust,High
OAF_cool_fear.wav,tess,OAF,fear,High
OAF_cool_happy.wav,tess,OAF,happy,Moderate
OAF_cool_neutral.wav,tess,OAF,neutral,Low
OAF_cool_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_cool_sad.wav,tess,OAF,sad,Moderate
OAF_dab_angry.wav,tess,OAF,angry,High
OAF_dab_disgust.wav,tess,OAF,disgust,High
OAF_dab_fear.wav,tess,OAF,fear,High
OAF_dab_happy.wav,tess,OAF,happy,Moderate
OAF_dab_neutral.wav,tess,OAF,neutral,Low
OAF_dab_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_dab_sad.wav,tess,OAF,sad,Moderate
OAF_date_angry.wav,tess,OAF,angry,High
OAF_date_disgust.wav,tess,OAF,disgust,High
OAF_date_fear.wav,tess,OAF,fear,High
OAF_date_happy.wav,tess,OAF,happy,Moderate
OAF_date_neutral.wav,tess,OAF,neutral,Low
OAF_date_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_date_sad.wav,tess,OAF,sad,Moderate
OAF_dead_angry.wav,tess,OAF,angry,High
OAF_dead_disgust.wav,tess,OAF,disgust,High
OAF_dead_fear.wav,tess,OAF,fear,High
OAF_dead_happy.wav,tess,OAF,happy,Moderate
OAF_dead_neutral.wav,tess,OAF,neutral,Low
OAF_dead_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_dead_sad.wav,tess,OAF,sad,Moderate
OAF_death_angry.wav,tess,OAF,angry,High
OAF_death_disgust.wav,tess,OAF,disgust,High
OAF_death_fear.wav,tess,OAF,fear,High
OAF_death_happy.wav,tess,OAF,happy,Moderate
OAF_death_neutral.wav,tess,OAF,neutral,Low
OAF_death_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_death_sad.wav,tess,OAF,sad,Moderate
OAF_deep_angry.wav,tess,OAF,angry,High
OAF_deep_disgust.wav,tess,OAF,disgust,High
OAF_deep_fear.wav,tess,OAF,fear,High
OAF_deep_happy.wav,tess,OAF,happy,Moderate
OAF_deep_neutral.wav,tess,OAF,neutral,Low
OAF_deep_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_deep_sad.wav,tess,OAF,sad,Moderate
OAF_dime_angry.wav,tess,OAF,angry,High
OAF_dime_disgust.wav,tess,OAF,disgust,High
OAF_dime_fear.wav,tess,OAF,fear,High
OAF_dime_happy.wav,tess,OAF,happy,Moderate
OAF_dime_neutral.wav,tess,OAF,neutral,Low
OAF_dime_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_dime_sad.wav,tess,OAF,sad,Moderate
OAF_dip_angry.wav,tess,OAF,angry,High
OAF_dip_disgust.wav,tess,OAF,disgust,High
OAF_dip_fear.wav,tess,OAF,fear,High
OAF_dip_happy.wav,tess,OAF,happy,Moderate
OAF_dip_neutral.wav,tess,OAF,neutral,Low
OAF_dip_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_dip_sad.wav,tess,OAF,sad,Moderate
OAF_ditch_angry.wav,tess,OAF,angry,High
OAF_ditch_disgust.wav,tess,OAF,disgust,High
OAF_ditch_fear.wav,tess,OAF,fear,High
OAF_ditch_happy.wav,tess,OAF,happy,Moderate
OAF_ditch_neutral.wav,tess,OAF,neutral,Low
OAF_ditch_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_ditch_sad.wav,tess,OAF,sad,Moderate
OAF_dodge_angry.wav,tess,OAF,angry,High
OAF_dodge_disgust.wav,tess,OAF,disgust,High
OAF_dodge_fear.wav,tess,OAF,fear,High
OAF_dodge_happy.wav,tess,OAF,happy,Moderate
OAF_dodge_neutral.wav,tess,OAF,neutral,Low
OAF_dodge_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_dodge_sad.wav,tess,OAF,sad,Moderate
OAF_dog_angry.wav,tess,OAF,angry,High
OAF_dog_disgust.wav,tess,OAF,disgust,High
OAF_dog_fear.wav,tess,OAF,fear,High
OAF_dog_happy.wav,tess,OAF,happy,Moderate
OAF_dog_neutral.wav,tess,OAF,neutral,Low
OAF_dog_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_dog_sad.wav,tess,OAF,sad,Moderate
OAF_doll_angry.wav,tess,OAF,angry,High
OAF_doll_disgust.wav,tess,OAF,disgust,High
OAF_doll_fear.wav,tess,OAF,fear,High
OAF_doll_happy.wav,tess,OAF,happy,Moderate
OAF_doll_neutral.wav,tess,OAF,neutral,Low
OAF_doll_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_doll_sad.wav,tess,OAF,sad,Moderate
OAF_door_angry.wav,tess,OAF,angry,High
OAF_door_disgust.wav,tess,OAF,disgust,High
OAF_door_fear.wav,tess,OAF,fear,High
OAF_door_happy.wav,tess,OAF,happy,Moderate
OAF_door_neutral.wav,tess,OAF,neutral,Low
OAF_door_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_door_sad.wav,tess,OAF,sad,Moderate
OAF_fail_angry.wav,tess,OAF,angry,High
OAF_fail_disgust.wav,tess,OAF,disgust,High
OAF_fail_fear.wav,tess,OAF,fear,High
OAF_fail_happy.wav,tess,OAF,happy,Moderate
OAF_fail_neutral.wav,tess,OAF,neutral,Low
OAF_fail_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_fail_sad.wav,tess,OAF,sad,Moderate
OAF_fall_angry.wav,tess,OAF,angry,High
OAF_fall_disgust.wav,tess,OAF,disgust,High
OAF_fall_fear.wav,tess,OAF,fear,High
OAF_fall_happy.wav,tess,OAF,happy,Moderate
OAF_fall_neutral.wav,tess,OAF,neutral,Low
OAF_fall_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_fall_sad.wav,tess,OAF,sad,Moderate
OAF_far_angry.wav,tess,OAF,angry,High
OAF_far_disgust.wav,tess,OAF,disgust,High
OAF_far_fear.wav,tess,OAF,fear,High
OAF_far_happy.wav,tess,OAF,happy,Moderate
OAF_far_neutral.wav,tess,OAF,neutral,Low
OAF_far_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_far_sad.wav,tess,OAF,sad,Moderate
OAF_fat_angry.wav,tess,OAF,angry,High
OAF_fat_disgust.wav,tess,OAF,disgust,High
OAF_fat_fear.wav,tess,OAF,fear,High
OAF_fat_happy.wav,tess,OAF,happy,Moderate
OAF_fat_neutral.wav,tess,OAF,neutral,Low
OAF_fat_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_fat_sad.wav,tess,OAF,sad,Moderate
OAF_fit_angry.wav,tess,OAF,angry,High
OAF_fit_disgust.wav,tess,OAF,disgust,High
OAF_fit_fear.wav,tess,OAF,fear,High
OAF_fit_happy.wav,tess,OAF,happy,Moderate
OAF_fit_neutral.wav,tess,OAF,neutral,Low
OAF_fit_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_fit_sad.wav,tess,OAF,sad,Moderate
OAF_five_angry.wav,tess,OAF,angry,High
OAF_five_disgust.wav,tess,OAF,disgust,High
OAF_five_fear.wav,tess,OAF,fear,High
OAF_five_happy.wav,tess,OAF,happy,Moderate
OAF_five_neutral.wav,tess,OAF,neutral,Low
OAF_five_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_five_sad.wav,tess,OAF,sad,Moderate
OAF_food_angry.wav,tess,OAF,angry,High
OAF_food_disgust.wav,tess,OAF,disgust,High
OAF_food_fear.wav,tess,OAF,fear,High
OAF_food_happy.wav,tess,OAF,happy,Moderate
OAF_food_neutral.wav,tess,OAF,neutral,Low
OAF_food_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_food_sad.wav,tess,OAF,sad,Moderate
OAF_gap_angry.wav,tess,OAF,angry,High
OAF_gap_disgust.wav,tess,OAF,disgust,High
OAF_gap_fear.wav,tess,OAF,fear,High
OAF_gap_happy.wav,tess,OAF,happy,Moderate
OAF_gap_neutral.wav,tess,OAF,neutral,Low
OAF_gap_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_gap_sad.wav,tess,OAF,sad,Moderate
OAF_gas_angry.wav,tess,OAF,angry,High
OAF_gas_disgust.wav,tess,OAF,disgust,High
OAF_gas_fear.wav,tess,OAF,fear,High
OAF_gas_happy.wav,tess,OAF,happy,Moderate
OAF_gas_neutral.wav,tess,OAF,neutral,Low
OAF_gas_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_gas_sad.wav,tess,OAF,sad,Moderate
OAF_gaze_angry.wav,tess,OAF,angry,High
OAF_gaze_disgust.wav,tess,OAF,disgust,High
OAF_gaze_fear.wav,tess,OAF,fear,High
OAF_gaze_happy.wav,tess,OAF,happy,Moderate
OAF_gaze_neutral.wav,tess,OAF,neutral,Low
OAF_gaze_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_gaze_sad.wav,tess,OAF,sad,Moderate
OAF_germ_angry.wav,tess,OAF,angry,High
OAF_germ_disgust.wav,tess,OAF,disgust,High
OAF_germ_fear.wav,tess,OAF,fear,High
OAF_germ_happy.wav,tess,OAF,happy,Moderate
OAF_germ_neutral.wav,tess,OAF,neutral,Low
OAF_germ_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_germ_sad.wav,tess,OAF,sad,Moderate
OAF_get_angry.wav,tess,OAF,angry,High
OAF_get_disgust.wav,tess,OAF,disgust,High
OAF_get_fear.wav,tess,OAF,fear,High
OAF_get_happy.wav,tess,OAF,happy,Moderate
OAF_get_neutral.wav,tess,OAF,neutral,Low
OAF_get_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_get_sad.wav,tess,OAF,sad,Moderate
OAF_gin_angry.wav,tess,OAF,angry,High
OAF_gin_disgust.wav,tess,OAF,disgust,High
OAF_gin_fear.wav,tess,OAF,fear,High
OAF_gin_happy.wav,tess,OAF,happy,Moderate
OAF_gin_neutral.wav,tess,OAF,neutral,Low
OAF_gin_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_gin_sad.wav,tess,OAF,sad,Moderate
OAF_goal_angry.wav,tess,OAF,angry,High
OAF_goal_disgust.wav,tess,OAF,disgust,High
OAF_goal_fear.wav,tess,OAF,fear,High
OAF_goal_happy.wav,tess,OAF,happy,Moderate
OAF_goal_neutral.wav,tess,OAF,neutral,Low
OAF_goal_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_goal_sad.wav,tess,OAF,sad,Moderate
OAF_good_angry.wav,tess,OAF,angry,High
OAF_good_disgust.wav,tess,OAF,disgust,High
OAF_good_fear.wav,tess,OAF,fear,High
OAF_good_happy.wav,tess,OAF,happy,Moderate
OAF_good_neutral.wav,tess,OAF,neutral,Low
OAF_good_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_good_sad.wav,tess,OAF,sad,Moderate
OAF_goose_angry.wav,tess,OAF,angry,High
OAF_goose_disgust.wav,tess,OAF,disgust,High
OAF_goose_fear.wav,tess,OAF,fear,High
OAF_goose_happy.wav,tess,OAF,happy,Moderate
OAF_goose_neutral.wav,tess,OAF,neutral,Low
OAF_goose_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_goose_sad.wav,tess,OAF,sad,Moderate
OAF_gun_angry.wav,tess,OAF,angry,High
OAF_gun_disgust.wav,tess,OAF,disgust,High
OAF_gun_fear.wav,tess,OAF,fear,High
OAF_gun_happy.wav,tess,OAF,happy,Moderate
OAF_gun_neutral.wav,tess,OAF,neutral,Low
OAF_gun_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_gun_sad.wav,tess,OAF,sad,Moderate
OAF_half_angry.wav,tess,OAF,angry,High
OAF_half_disgust.wav,tess,OAF,disgust,High
OAF_half_fear.wav,tess,OAF,fear,High
OAF_half_happy.wav,tess,OAF,happy,Moderate
OAF_half_neutral.wav,tess,OAF,neutral,Low
OAF_half_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_half_sad.wav,tess,OAF,sad,Moderate
OAF_hall_angry.wav,tess,OAF,angry,High
OAF_hall_disgust.wav,tess,OAF,disgust,High
OAF_hall_fear.wav,tess,OAF,fear,High
OAF_hall_happy.wav,tess,OAF,happy,Moderate
OAF_hall_neutral.wav,tess,OAF,neutral,Low
OAF_hall_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hall_sad.wav,tess,OAF,sad,Moderate
OAF_hash_angry.wav,tess,OAF,angry,High
OAF_hash_disgust.wav,tess,OAF,disgust,High
OAF_hash_fear.wav,tess,OAF,fear,High
OAF_hash_happy.wav,tess,OAF,happy,Moderate
OAF_hash_neutral.wav,tess,OAF,neutral,Low
OAF_hash_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hash_sad.wav,tess,OAF,sad,Moderate
OAF_hate_angry.wav,tess,OAF,angry,High
OAF_hate_disgust.wav,tess,OAF,disgust,High
OAF_hate_fear.wav,tess,OAF,fear,High
OAF_hate_happy.wav,tess,OAF,happy,Moderate
OAF_hate_neutral.wav,tess,OAF,neutral,Low
OAF_hate_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hate_sad.wav,tess,OAF,sad,Moderate
OAF_have_angry.wav,tess,OAF,angry,High
OAF_have_disgust.wav,tess,OAF,disgust,High
OAF_have_fear.wav,tess,OAF,fear,High
OAF_have_happy.wav,tess,OAF,happy,Moderate
OAF_have_neutral.wav,tess,OAF,neutral,Low
OAF_have_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_have_sad.wav,tess,OAF,sad,Moderate
OAF_haze_angry.wav,tess,OAF,angry,High
OAF_haze_disgust.wav,tess,OAF,disgust,High
OAF_haze_fear.wav,tess,OAF,fear,High
OAF_haze_happy.wav,tess,OAF,happy,Moderate
OAF_haze_neutral.wav,tess,OAF,neutral,Low
OAF_haze_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_haze_sad.wav,tess,OAF,sad,Moderate
OAF_hire_angry.wav,tess,OAF,angry,High
OAF_hire_disgust.wav,tess,OAF,disgust,High
OAF_hire_fear.wav,tess,OAF,fear,High
OAF_hire_happy.wav,tess,OAF,happy,Moderate
OAF_hire_neutral.wav,tess,OAF,neutral,Low
OAF_hire_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hire_sad.wav,tess,OAF,sad,Moderate
OAF_hit_angry.wav,tess,OAF,angry,High
OAF_hit_disgust.wav,tess,OAF,disgust,High
OAF_hit_fear.wav,tess,OAF,fear,High
OAF_hit_happy.wav,tess,OAF,happy,Moderate
OAF_hit_neutral.wav,tess,OAF,neutral,Low
OAF_hit_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hit_sad.wav,tess,OAF,sad,Moderate
OAF_hole_angry.wav,tess,OAF,angry,High
OAF_hole_disgust.wav,tess,OAF,disgust,High
OAF_hole_fear.wav,tess,OAF,fear,High
OAF_hole_happy.wav,tess,OAF,happy,Moderate
OAF_hole_neutral.wav,tess,OAF,neutral,Low
OAF_hole_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hole_sad.wav,tess,OAF,sad,Moderate
OAF_home_angry.wav,tess,OAF,angry,High
OAF_home_disgust.wav,tess,OAF,disgust,High
OAF_home_fear.wav,tess,OAF,fear,High
OAF_home_happy.wav,tess,OAF,happy,Moderate
OAF_home_neutral.wav,tess,OAF,neutral,Low
OAF_home_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_home_sad.wav,tess,OAF,sad,Moderate
OAF_hurl_angry.wav,tess,OAF,angry,High
OAF_hurl_disgust.wav,tess,OAF,disgust,High
OAF_hurl_fear.wav,tess,OAF,fear,High
OAF_hurl_happy.wav,tess,OAF,happy,Moderate
OAF_hurl_neutral.wav,tess,OAF,neutral,Low
OAF_hurl_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hurl_sad.wav,tess,OAF,sad,Moderate
OAF_hush_angry.wav,tess,OAF,angry,High
OAF_hush_disgust.wav,tess,OAF,disgust,High
OAF_hush_fear.wav,tess,OAF,fear,High
OAF_hush_happy.wav,tess,OAF,happy,Moderate
OAF_hush_neutral.wav,tess,OAF,neutral,Low
OAF_hush_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_hush_sad.wav,tess,OAF,sad,Moderate
OAF_jail_angry.wav,tess,OAF,angry,High
OAF_jail_disgust.wav,tess,OAF,disgust,High
OAF_jail_fear.wav,tess,OAF,fear,High
OAF_jail_happy.wav,tess,OAF,happy,Moderate
OAF_jail_neutral.wav,tess,OAF,neutral,Low
OAF_jail_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_jail_sad.wav,tess,OAF,sad,Moderate
OAF_jar_angry.wav,tess,OAF,angry,High
OAF_jar_disgust.wav,tess,OAF,disgust,High
OAF_jar_fear.wav,tess,OAF,fear,High
OAF_jar_happy.wav,tess,OAF,happy,Moderate
OAF_jar_neutral.wav,tess,OAF,neutral,Low
OAF_jar_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_jar_sad.wav,tess,OAF,sad,Moderate
OAF_join_angry.wav,tess,OAF,angry,High
OAF_join_disgust.wav,tess,OAF,disgust,High
OAF_join_fear.wav,tess,OAF,fear,High
OAF_join_happy.wav,tess,OAF,happy,Moderate
OAF_join_neutral.wav,tess,OAF,neutral,Low
OAF_join_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_join_sad.wav,tess,OAF,sad,Moderate
OAF_judge_angry.wav,tess,OAF,angry,High
OAF_judge_disgust.wav,tess,OAF,disgust,High
OAF_judge_fear.wav,tess,OAF,fear,High
OAF_judge_happy.wav,tess,OAF,happy,Moderate
OAF_judge_neutral.wav,tess,OAF,neutral,Low
OAF_judge_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_judge_sad.wav,tess,OAF,sad,Moderate
OAF_jug_angry.wav,tess,OAF,angry,High
OAF_jug_disgust.wav,tess,OAF,disgust,High
OAF_jug_fear.wav,tess,OAF,fear,High
OAF_jug_happy.wav,tess,OAF,happy,Moderate
OAF_jug_neutral.wav,tess,OAF,neutral,Low
OAF_jug_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_jug_sad.wav,tess,OAF,sad,Moderate
OAF_juice_angry.wav,tess,OAF,angry,High
OAF_juice_disgust.wav,tess,OAF,disgust,High
OAF_juice_fear.wav,tess,OAF,fear,High
OAF_juice_happy.wav,tess,OAF,happy,Moderate
OAF_juice_neutral.wav,tess,OAF,neutral,Low
OAF_juice_ps.wav,tess,OAF,pleasant surprise,Moderate
OAF_juice_sad.wav,tess,OAF,sad,Moderate
OAF_keen_angry.wav,tess,OAF,angry,High
OAF_keen_disgust.wav,tess,OAF,disgust,High
