audio_path,corpus,speaker_id,source_label,target_label
Actor_01/03-01-06-01-01-02-01.wav,ravdess,01,fearful,High
Actor_01/03-01-06-01-02-01-01.wav,ravdess,01,fearful,High
Actor_01/03-01-06-01-02-02-01.wav,ravdess,01,fearful,High
Actor_01/03-01-06-02-01-01-01.wav,ravdess,01,fearful,High
Actor_01/03-01-06-02-01-02-01.wav,ravdess,01,fearful,High
Actor_01/03-01-06-02-02-01-01.wav,ravdess,01,fearful,High
Actor_01/03-01-06-02-02-02-01.wav,ravdess,01,fearful,High
Actor_01/03-01-07-01-01-01-01.wav,ravdess,01,disgust,High
Actor_01/03-01-07-01-01-02-01.wav,ravdess,01,disgust,High
Actor_01/03-01-07-01-02-01-01.wav,ravdess,01,disgust,High
Actor_01/03-01-07-01-02-02-01.wav,ravdess,01,disgust,High
Actor_01/03-01-07-02-01-01-01.wav,ravdess,01,disgust,High
Actor_01/03-01-07-02-01-02-01.wav,ravdess,01,disgust,High
Actor_01/03-01-07-02-02-01-01.wav,ravdess,01,disgust,High
Actor_01/03-01-07-02-02-02-01.wav,ravdess,01,disgust,High
Actor_01/03-01-08-01-01-01-01.wav,ravdess,01,surprised,High
Actor_01/03-01-08-01-01-02-01.wav,ravdess,01,surprised,High
Actor_01/03-01-08-01-02-01-01.wav,ravdess,01,surprised,High
Actor_01/03-01-08-01-02-02-01.wav,ravdess,01,surprised,High
Actor_01/03-01-08-02-01-01-01.wav,ravdess,01,surprised,High
Actor_01/03-01-08-02-01-02-01.wav,ravdess,01,surprised,High
Actor_01/03-01-08-02-02-01-01.wav,ravdess,01,surprised,High
Actor_01/03-01-08-02-02-02-01.wav,ravdess,01,surprised,High
Actor_02/03-01-01-01-01-01-02.wav,ravdess,02,neutral,Low
Actor_02/03-01-01-01-01-02-02.wav,ravdess,02,neutral,Low
Actor_02/03-01-01-01-02-01-02.wav,ravdess,02,neutral,Low
Actor_02/03-01-01-01-02-02-02.wav,ravdess,02,neutral,Low
Actor_02/03-01-02-01-01-01-02.wav,ravdess,02,calm,Low
Actor_02/03-01-02-01-01-02-02.wav,ravdess,02,calm,Low
Actor_02/03-01-02-01-02-01-02.wav,ravdess,02,calm,Low
Actor_02/03-01-02-01-02-02-02.wav,ravdess,02,calm,Low
Actor_02/03-01-02-02-01-01-02.wav,ravdess,02,calm,Low
Actor_02/03-01-02-02-01-02-02.wav,ravdess,02,calm,Low
Actor_02/03-01-02-02-02-01-02.wav,ravdess,02,calm,Low
Actor_02/03-01-02-02-02-02-02.wav,ravdess,02,calm,Low
Actor_02/03-01-03-01-01-01-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-03-01-01-02-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-03-01-02-01-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-03-01-02-02-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-03-02-01-01-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-03-02-01-02-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-03-02-02-01-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-03-02-02-02-02.wav,ravdess,02,happy,Moderate
Actor_02/03-01-04-01-01-01-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-04-01-01-02-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-04-01-02-01-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-04-01-02-02-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-04-02-01-01-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-04-02-01-02-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-04-02-02-01-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-04-02-02-02-02.wav,ravdess,02,sad,Moderate
Actor_02/03-01-05-01-01-01-02.wav,ravdess,02,angry,High
Actor_02/03-01-05-01-01-02-02.wav,ravdess,02,angry,High
Actor_02/03-01-05-01-02-01-02.wav,ravdess,02,angry,High
Actor_02/03-01-05-01-02-02-02.wav,ravdess,02,angry,High
Actor_02/03-01-05-02-01-01-02.wav,ravdess,02,angry,High
Actor_02/03-01-05-02-01-02-02.wav,ravdess,02,angry,High
Actor_02/03-01-05-02-02-01-02.wav,ravdess,02,angry,High
Actor_02/03-01-05-02-02-02-02.wav,ravdess,02,angry,High
Actor_02/03-01-06-01-01-01-02.wav,ravdess,02,fearful,High
Actor_02/03-01-06-01-01-02-02.wav,ravdess,02,fearful,High
Actor_02/03-01-06-01-02-01-02.wav,ravdess,02,fearful,High
Actor_02/03-01-06-01-02-02-02.wav,ravdess,02,fearful,High
Actor_02/03-01-06-02-01-01-02.wav,ravdess,02,fearful,High
Actor_02/03-01-06-02-01-02-02.wav,ravdess,02,fearful,High
Actor_02/03-01-06-02-02-01-02.wav,ravdess,02,fearful,High
Actor_02/03-01-06-02-02-02-02.wav,ravdess,02,fearful,High
Actor_02/03-01-07-01-01-01-02.wav,ravdess,02,disgust,High
Actor_02/03-01-07-01-01-02-02.wav,ravdess,02,disgust,High
Actor_02/03-01-07-01-02-01-02.wav,ravdess,02,disgust,High
Actor_02/03-01-07-01-02-02-02.wav,ravdess,02,disgust,High
Actor_02/03-01-07-02-01-01-02.wav,ravdess,02,disgust,High
Actor_02/03-01-07-02-01-02-02.wav,ravdess,02,disgust,High
Actor_02/03-01-07-02-02-01-02.wav,ravdess,02,disgust,High
Actor_02/03-01-07-02-02-02-02.wav,ravdess,02,disgust,High
Actor_02/03-01-08-01-01-01-02.wav,ravdess,02,surprised,High
Actor_02/03-01-08-01-01-02-02.wav,ravdess,02,surprised,High
Actor_02/03-01-08-01-02-01-02.wav,ravdess,02,surprised,High
Actor_02/03-01-08-01-02-02-02.wav,ravdess,02,surprised,High
Actor_02/03-01-08-02-01-01-02.wav,ravdess,02,surprised,High
Actor_02/03-01-08-02-01-02-02.wav,ravdess,02,surprised,High
Actor_02/03-01-08-02-02-01-02.wav,ravdess,02,surprised,High
Actor_02/03-01-08-02-02-02-02.wav,ravdess,02,surprised,High
Actor_03/03-01-01-01-01-01-03.wav,ravdess,03,neutral,Low
Actor_03/03-01-01-01-01-02-03.wav,ravdess,03,neutral,Low
Actor_03/03-01-01-01-02-01-03.wav,ravdess,03,neutral,Low
Actor_03/03-01-01-01-02-02-03.wav,ravdess,03,neutral,Low
Actor_03/03-01-02-01-01-01-03.wav,ravdess,03,calm,Low
Actor_03/03-01-02-01-01-02-03.wav,ravdess,03,calm,Low
Actor_03/03-01-02-01-02-01-03.wav,ravdess,03,calm,Low
Actor_03/03-01-02-01-02-02-03.wav,ravdess,03,calm,Low
Actor_03/03-01-02-02-01-01-03.wav,ravdess,03,calm,Low
Actor_03/03-01-02-02-01-02-03.wav,ravdess,03,calm,Low
Actor_03/03-01-02-02-02-01-03.wav,ravdess,03,calm,Low
Actor_03/03-01-02-02-02-02-03.wav,ravdess,03,calm,Low
Actor_03/03-01-03-01-01-01-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-03-01-01-02-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-03-01-02-01-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-03-01-02-02-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-03-02-01-01-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-03-02-01-02-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-03-02-02-01-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-03-02-02-02-03.wav,ravdess,03,happy,Moderate
Actor_03/03-01-04-01-01-01-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-04-01-01-02-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-04-01-02-01-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-04-01-02-02-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-04-02-01-01-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-04-02-01-02-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-04-02-02-01-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-04-02-02-02-03.wav,ravdess,03,sad,Moderate
Actor_03/03-01-05-01-01-01-03.wav,ravdess,03,angry,High
Actor_03/03-01-05-01-01-02-03.wav,ravdess,03,angry,High
Actor_03/03-01-05-01-02-01-03.wav,ravdess,03,angry,High
Actor_03/03-01-05-01-02-02-03.wav,ravdess,03,angry,High
Actor_03/03-01-05-02-01-01-03.wav,ravdess,03,angry,High
Actor_03/03-01-05-02-01-02-03.wav,ravdess,03,angry,High
Actor_03/03-01-05-02-02-01-03.wav,ravdess,03,angry,High
Actor_03/03-01-05-02-02-02-03.wav,ravdess,03,angry,High
Actor_03/03-01-06-01-01-01-03.wav,ravdess,03,fearful,High
Actor_03/03-01-06-01-01-02-03.wav,ravdess,03,fearful,High
Actor_03/03-01-06-01-02-01-03.wav,ravdess,03,fearful,High
Actor_03/03-01-06-01-02-02-03.wav,ravdess,03,fearful,High
Actor_03/03-01-06-02-01-01-03.wav,ravdess,03,fearful,High
Actor_03/03-01-06-02-01-02-03.wav,ravdess,03,fearful,High
Actor_03/03-01-06-02-02-01-03.wav,ravdess,03,fearful,High
Actor_03/03-01-06-02-02-02-03.wav,ravdess,03,fearful,High
Actor_03/03-01-07-01-01-01-03.wav,ravdess,03,disgust,High
Actor_03/03-01-07-01-01-02-03.wav,ravdess,03,disgust,High
Actor_03/03-01-07-01-02-01-03.wav,ravdess,03,disgust,High
Actor_03/03-01-07-01-02-02-03.wav,ravdess,03,disgust,High
Actor_03/03-01-07-02-01-01-03.wav,ravdess,03,disgust,High
Actor_03/03-01-07-02-01-02-03.wav,ravdess,03,disgust,High
Actor_03/03-01-07-02-02-01-03.wav,ravdess,03,disgust,High
Actor_03/03-01-07-02-02-02-03.wav,ravdess,03,disgust,High
Actor_03/03-01-08-01-01-01-03.wav,ravdess,03,surprised,High
Actor_03/03-01-08-01-01-02-03.wav,ravdess,03,surprised,High
Actor_03/03-01-08-01-02-01-03.wav,ravdess,03,surprised,High
Actor_03/03-01-08-01-02-02-03.wav,ravdess,03,surprised,High
Actor_03/03-01-08-02-01-01-03.wav,ravdess,03,surprised,High
Actor_03/03-01-08-02-01-02-03.wav,ravdess,03,surprised,High
Actor_03/03-01-08-02-02-01-03.wav,ravdess,03,surprised,High
Actor_03/03-01-08-02-02-02-03.wav,ravdess,03,surprised,High
Actor_04/03-01-01-01-01-01-04.wav,ravdess,04,neutral,Low
Actor_04/03-01-01-01-01-02-04.wav,ravdess,04,neutral,Low
Actor_04/03-01-01-01-02-01-04.wav,ravdess,04,neutral,Low
Actor_04/03-01-01-01-02-02-04.wav,ravdess,04,neutral,Low
Actor_04/03-01-02-01-01-01-04.wav,ravdess,04,calm,Low
Actor_04/03-01-02-01-01-02-04.wav,ravdess,04,calm,Low
Actor_04/03-01-02-01-02-01-04.wav,ravdess,04,calm,Low
Actor_04/03-01-02-01-02-02-04.wav,ravdess,04,calm,Low
Actor_04/03-01-02-02-01-01-04.wav,ravdess,04,calm,Low
Actor_04/03-01-02-02-01-02-04.wav,ravdess,04,calm,Low
Actor_04/03-01-02-02-02-01-04.wav,ravdess,04,calm,Low
Actor_04/03-01-02-02-02-02-04.wav,ravdess,04,calm,Low
Actor_04/03-01-03-01-01-01-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-03-01-01-02-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-03-01-02-01-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-03-01-02-02-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-03-02-01-01-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-03-02-01-02-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-03-02-02-01-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-03-02-02-02-04.wav,ravdess,04,happy,Moderate
Actor_04/03-01-04-01-01-01-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-04-01-01-02-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-04-01-02-01-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-04-01-02-02-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-04-02-01-01-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-04-02-01-02-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-04-02-02-01-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-04-02-02-02-04.wav,ravdess,04,sad,Moderate
Actor_04/03-01-05-01-01-01-04.wav,ravdess,04,angry,High
Actor_04/03-01-05-01-01-02-04.wav,ravdess,04,angry,High
Actor_04/03-01-05-01-02-01-04.wav,ravdess,04,angry,High
Actor_04/03-01-05-01-02-02-04.wav,ravdess,04,angry,High
Actor_04/03-01-05-02-01-01-04.wav,ravdess,04,angry,High
Actor_04/03-01-05-02-01-02-04.wav,ravdess,04,angry,High
Actor_04/03-01-05-02-02-01-04.wav,ravdess,04,angry,High
Actor_04/03-01-05-02-02-02-04.wav,ravdess,04,angry,High
Actor_04/03-01-06-01-01-01-04.wav,ravdess,04,fearful,High
Actor_04/03-01-06-01-01-02-04.wav,ravdess,04,fearful,High
Actor_04/03-01-06-01-02-01-04.wav,ravdess,04,fearful,High
Actor_04/03-01-06-01-02-02-04.wav,ravdess,04,fearful,High
Actor_04/03-01-06-02-01-01-04.wav,ravdess,04,fearful,High
Actor_04/03-01-06-02-01-02-04.wav,ravdess,04,fearful,High
Actor_04/03-01-06-02-02-01-04.wav,ravdess,04,fearful,High
Actor_04/03-01-06-02-02-02-04.wav,ravdess,04,fearful,High
Actor_04/03-01-07-01-01-01-04.wav,ravdess,04,disgust,High
Actor_04/03-01-07-01-01-02-04.wav,ravdess,04,disgust,High
Actor_04/03-01-07-01-02-01-04.wav,ravdess,04,disgust,High
Actor_04/03-01-07-01-02-02-04.wav,ravdess,04,disgust,High
Actor_04/03-01-07-02-01-01-04.wav,ravdess,04,disgust,High
Actor_04/03-01-07-02-01-02-04.wav,ravdess,04,disgust,High
Actor_04/03-01-07-02-02-01-04.wav,ravdess,04,disgust,High
Actor_04/03-01-07-02-02-02-04.wav,ravdess,04,disgust,High
Actor_04/03-01-08-01-01-01-04.wav,ravdess,04,surprised,High
Actor_04/03-01-08-01-01-02-04.wav,ravdess,04,surprised,High
Actor_04/03-01-08-01-02-01-04.wav,ravdess,04,surprised,High
Actor_04/03-01-08-01-02-02-04.wav,ravdess,04,surprised,High
Actor_04/03-01-08-02-01-01-04.wav,ravdess,04,surprised,High
Actor_04/03-01-08-02-01-02-04.wav,ravdess,04,surprised,High
Actor_04/03-01-08-02-02-01-04.wav,ravdess,04,surprised,High
Actor_04/03-01-08-02-02-02-04.wav,ravdess,04,surprised,High
Actor_05/03-01-01-01-01-01-05.wav,ravdess,05,neutral,Low
Actor_05/03-01-01-01-01-02-05.wav,ravdess,05,neutral,Low
Actor_05/03-01-01-01-02-01-05.wav,ravdess,05,neutral,Low
Actor_05/03-01-01-01-02-02-05.wav,ravdess,05,neutral,Low
Actor_05/03-01-02-01-01-01-05.wav,ravdess,05,calm,Low
Actor_05/03-01-02-01-01-02-05.wav,ravdess,05,calm,Low
Actor_05/03-01-02-01-02-01-05.wav,ravdess,05,calm,Low
Actor_05/03-01-02-01-02-02-05.wav,ravdess,05,calm,Low
Actor_05/03-01-02-02-01-01-05.wav,ravdess,05,calm,Low
Actor_05/03-01-02-02-01-02-05.wav,ravdess,05,calm,Low
Actor_05/03-01-02-02-02-01-05.wav,ravdess,05,calm,Low
Actor_05/03-01-02-02-02-02-05.wav,ravdess,05,calm,Low
Actor_05/03-01-03-01-01-01-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-03-01-01-02-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-03-01-02-01-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-03-01-02-02-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-03-02-01-01-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-03-02-01-02-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-03-02-02-01-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-03-02-02-02-05.wav,ravdess,05,happy,Moderate
Actor_05/03-01-04-01-01-01-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-04-01-01-02-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-04-01-02-01-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-04-01-02-02-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-04-02-01-01-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-04-02-01-02-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-04-02-02-01-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-04-02-02-02-05.wav,ravdess,05,sad,Moderate
Actor_05/03-01-05-01-01-01-05.wav,ravdess,05,angry,High
Actor_05/03-01-05-01-01-02-05.wav,ravdess,05,angry,High
Actor_05/03-01-05-01-02-01-05.wav,ravdess,05,angry,High
Actor_05/03-01-05-01-02-02-05.wav,ravdess,05,angry,High
Actor_05/03-01-05-02-01-01-05.wav,ravdess,05,angry,High
Actor_05/03-01-05-02-01-02-05.wav,ravdess,05,angry,High
Actor_05/03-01-05-02-02-01-05.wav,ravdess,05,angry,High
Actor_05/03-01-05-02-02-02-05.wav,ravdess,05,angry,High
Actor_05/03-01-06-01-01-01-05.wav,ravdess,05,fearful,High
Actor_05/03-01-06-01-01-02-05.wav,ravdess,05,fearful,High
Actor_05/03-01-06-01-02-01-05.wav,ravdess,05,fearful,High
Actor_05/03-01-06-01-02-02-05.wav,ravdess,05,fearful,High
Actor_05/03-01-06-02-01-01-05.wav,ravdess,05,fearful,High
Actor_05/03-01-06-02-01-02-05.wav,ravdess,05,fearful,High
Actor_05/03-01-06-02-02-01-05.wav,ravdess,05,fearful,High
Actor_05/03-01-06-02-02-02-05.wav,ravdess,05,fearful,High
Actor_05/03-01-07-01-01-01-05.wav,ravdess,05,disgust,High
Actor_05/03-01-07-01-01-02-05.wav,ravdess,05,disgust,High
Actor_05/03-01-07-01-02-01-05.wav,ravdess,05,disgust,High
Actor_05/03-01-07-01-02-02-05.wav,ravdess,05,disgust,High
Actor_05/03-01-07-02-01-01-05.wav,ravdess,05,disgust,High
Actor_05/03-01-07-02-01-02-05.wav,ravdess,05,disgust,High
Actor_05/03-01-07-02-02-01-05.wav,ravdess,05,disgust,High
Actor_05/03-01-07-02-02-02-05.wav,ravdess,05,disgust,High
Actor_05/03-01-08-01-01-01-05.wav,ravdess,05,surprised,High
Actor_05/03-01-08-01-01-02-05.wav,ravdess,05,surprised,High
Actor_05/03-01-08-01-02-01-05.wav,ravdess,05,surprised,High
Actor_05/03-01-08-01-02-02-05.wav,ravdess,05,surprised,High
Actor_05/03-01-08-02-01-01-05.wav,ravdess,05,surprised,High
Actor_05/03-01-08-02-01-02-05.wav,ravdess,05,surprised,High
Actor_05/03-01-08-02-02-01-05.wav,ravdess,05,surprised,High
Actor_05/03-01-08-02-02-02-05.wav,ravdess,05,surprised,High
Actor_06/03-01-01-01-01-01-06.wav,ravdess,06,neutral,Low
Actor_06/03-01-01-01-01-02-06.wav,ravdess,06,neutral,Low
Actor_06/03-01-01-01-02-01-06.wav,ravdess,06,neutral,Low
Actor_06/03-01-01-01-02-02-06.wav,ravdess,06,neutral,Low
Actor_06/03-01-02-01-01-01-06.wav,ravdess,06,calm,Low
Actor_06/03-01-02-01-01-02-06.wav,ravdess,06,calm,Low
Actor_06/03-01-02-01-02-01-06.wav,ravdess,06,calm,Low
Actor_06/03-01-02-01-02-02-06.wav,ravdess,06,calm,Low
Actor_06/03-01-02-02-01-01-06.wav,ravdess,06,calm,Low
Actor_06/03-01-02-02-01-02-06.wav,ravdess,06,calm,Low
Actor_06/03-01-02-02-02-01-06.wav,ravdess,06,calm,Low
Actor_06/03-01-02-02-02-02-06.wav,ravdess,06,calm,Low
Actor_06/03-01-03-01-01-01-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-03-01-01-02-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-03-01-02-01-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-03-01-02-02-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-03-02-01-01-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-03-02-01-02-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-03-02-02-01-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-03-02-02-02-06.wav,ravdess,06,happy,Moderate
Actor_06/03-01-04-01-01-01-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-04-01-01-02-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-04-01-02-01-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-04-01-02-02-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-04-02-01-01-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-04-02-01-02-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-04-02-02-01-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-04-02-02-02-06.wav,ravdess,06,sad,Moderate
Actor_06/03-01-05-01-01-01-06.wav,ravdess,06,angry,High
Actor_06/03-01-05-01-01-02-06.wav,ravdess,06,angry,High
Actor_06/03-01-05-01-02-01-06.wav,ravdess,06,angry,High
Actor_06/03-01-05-01-02-02-06.wav,ravdess,06,angry,High
Actor_06/03-01-05-02-01-01-06.wav,ravdess,06,angry,High
Actor_06/03-01-05-02-01-02-06.wav,ravdess,06,angry,High
Actor_06/03-01-05-02-02-01-06.wav,ravdess,06,angry,High
Actor_06/03-01-05-02-02-02-06.wav,ravdess,06,angry,High
Actor_06/03-01-06-01-01-01-06.wav,ravdess,06,fearful,High
Actor_06/03-01-06-01-01-02-06.wav,ravdess,06,fearful,High
Actor_06/03-01-06-01-02-01-06.wav,ravdess,06,fearful,High
Actor_06/03-01-06-01-02-02-06.wav,ravdess,06,fearful,High
Actor_06/03-01-06-02-01-01-06.wav,ravdess,06,fearful,High
Actor_06/03-01-06-02-01-02-06.wav,ravdess,06,fearful,High
Actor_06/03-01-06-02-02-01-06.wav,ravdess,06,fearful,High
Actor_06/03-01-06-02-02-02-06.wav,ravdess,06,fearful,High
Actor_06/03-01-07-01-01-01-06.wav,ravdess,06,disgust,High
Actor_06/03-01-07-01-01-02-06.wav,ravdess,06,disgust,High
Actor_06/03-01-07-01-02-01-06.wav,ravdess,06,disgust,High
Actor_06/03-01-07-01-02-02-06.wav,ravdess,06,disgust,High
Actor_06/03-01-07-02-01-01-06.wav,ravdess,06,disgust,High
Actor_06/03-01-07-02-01-02-06.wav,ravdess,06,disgust,High
Actor_06/03-01-07-02-02-01-06.wav,ravdess,06,disgust,High
Actor_06/03-01-07-02-02-02-06.wav,ravdess,06,disgust,High
Actor_06/03-01-08-01-01-01-06.wav,ravdess,06,surprised,High
Actor_06/03-01-08-01-01-02-06.wav,ravdess,06,surprised,High
Actor_06/03-01-08-01-02-01-06.wav,ravdess,06,surprised,High
Actor_06/03-01-08-01-02-02-06.wav,ravdess,06,surprised,High
Actor_06/03-01-08-02-01-01-06.wav,ravdess,06,surprised,High
Actor_06/03-01-08-02-01-02-06.wav,ravdess,06,surprised,High
Actor_06/03-01-08-02-02-01-06.wav,ravdess,06,surprised,High
Actor_06/03-01-08-02-02-02-06.wav,ravdess,06,surprised,High
Actor_07/03-01-01-01-01-01-07.wav,ravdess,07,neutral,Low
Actor_07/03-01-01-01-01-02-07.wav,ravdess,07,neutral,Low
Actor_07/03-01-01-01-02-01-07.wav,ravdess,07,neutral,Low
Actor_07/03-01-01-01-02-02-07.wav,ravdess,07,neutral,Low
Actor_07/03-01-02-01-01-01-07.wav,ravdess,07,calm,Low
Actor_07/03-01-02-01-01-02-07.wav,ravdess,07,calm,Low
Actor_07/03-01-02-01-02-01-07.wav,ravdess,07,calm,Low
Actor_07/03-01-02-01-02-02-07.wav,ravdess,07,calm,Low
Actor_07/03-01-02-02-01-01-07.wav,ravdess,07,calm,Low
Actor_07/03-01-02-02-01-02-07.wav,ravdess,07,calm,Low
Actor_07/03-01-02-02-02-01-07.wav,ravdess,07,calm,Low
Actor_07/03-01-02-02-02-02-07.wav,ravdess,07,calm,Low
Actor_07/03-01-03-01-01-01-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-03-01-01-02-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-03-01-02-01-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-03-01-02-02-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-03-02-01-01-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-03-02-01-02-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-03-02-02-01-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-03-02-02-02-07.wav,ravdess,07,happy,Moderate
Actor_07/03-01-04-01-01-01-07.wav,ravdess,07,sad,Moderate
Actor_07/03-01-04-01-01-02-07.wav,ravdess,07,sad,Moderate
